 # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma | value # de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue
#id=1
#text=Derfor sagde vi til regeringen, at vi ønskede forbedringer af sygedagpengesystemet, også i lyset af den her økonomiske krise, der selvfølgelig har en risiko for at presse flere mennesker ud.
1-1	Derfor	derfor	D-:----:--:u---	
9-31	være	være	VI:----:-a:----	
9-32	udelukket	udelukke	VT:siu#:t-:----	
9-33	at	at	UI:----:--:----	
9-34	foretage	foretage	VI:----:-a:----	
9-35	brændemærkning	brændemærkning	NC:siuc:--:----	
9-36	af	af	T-:----:--:----	
9-37	heste	hest	NC:piu#:--:----	
9-38	i	i	T-:----:--:----	
9-39	Danmark	Danmark	NP:siu#:--:----	
9-40	.	.	ZP	

#id=10
#text= Det skal ses i lyset af, at der i dag bruges markant flere midler på det specialiserede socialområde end tidligere.
10-1	Det	det	PP:s-un:--:-3n-	
10-2	skal	skulle	VF:----:sa:----	
10-3	ses	se	VI:----:-p:----	
10-4	i	i	T-:----:--:----	
10-5	lyset	lys|lys-1-1a-1b-1c-1f|lys-1d|Lys-2|lys-F-grønt/gult/rødt-lys|lys-F-levende-lys|lys-F-sætte-sit-lys-under-en-skæppe|lys-F-tåle-dagens-lys|lys-F-stille/sætte-i-et-dårligt-lys|lys-F-se-lyset|lys-F-se-dagens-lys|lys-F-rank-som-et-lys|lys-F-lys-i-mørket|lys-F-lede/søge-med-lys-og-lygte|lys-F-komme-for-dagens-lys|lys-F-kaste-lys-over|lys-F-i-lyset-af|lys-F-i-et-nyt-(andet-..)-lys|lys-F-gå-ud-som-et-lys|lys-F-grønt-lys(for-noget)|lys-F-føre-nogen-bag-lyset|lys-F-der-går-et-lys-op-for-nogen|lys-F-brænde-sit-lys-i-begge-ender|lys-F-bengalsk-lys|lys-5|lys-4|lys-3|lys-1g|lys-1f|lys-1e	un:--:----	
10-6	af	af	T-:----:--:----	
10-7	,	,	ZD	
10-8	at	at	CS:----:--:----	
10-9	der	der	US:----:--:----	
10-10	i	i	T-:----:--:----	
10-11	dag	dag	NC:siuc:--:----	
10-12	bruges	bruge	VF:----:sp:----	
10-13	markant	markant	AD:----:--:p---	
10-14	flere	mange	AC:##u#:--:c---	
10-15	midler	middel	NC:piu#:--:----	
10-16	på	på	T-:----:--:----	
10-17	det	den	PM:s-un:--:----	
10-18	specialiserede	specialisere	VP:sdu#:t-:----	
10-19	socialområde	socialområde	NC:siun:--:----	
10-20	end	end	CS:----:--:----	
10-21	tidligere	tidlig	AC:##u#:--:c---	
10-22	.	.	ZP	

#id=11
#text= Sigtet er at afdække styrkesider og svagheder i skolen i lyset af dens rolle som fundament og fødekæde for det øvrige danske uddannelsessystem.
11-1	Sigtet	sigte	NC:sdun:--:----	
11-2	er	være	VF:----:sa:----	
11-3	at	at	UI:----:--:----	
11-4	afdække	afdække	VI:----:-a:----	
11-5	styrkesider	styrkeside	NC:piu#:--:----	
11-6	og	og	CC:----:--:----	
11-7	svagheder	svaghed	NC:piu#:--:----	
11-8	i	i	T-:----:--:----	
11-9	skolen	skole	NC:sduc:--:----	
11-10	i	i	T-:----:--:----	
11-11	lyset	lys|lys-1d|lys-1-1a-1b-1c-1f|lys-1g|lys-5|lys-F-i-et-nyt-(andet-..)-lys|lys-F-lede/søge-med-lys-og-lygte|lys-F-rank-som-et-lys|lys-F-lys-i-mørket|lys-F-levende-lys|lys-F-komme-for-dagens-lys|lys-F-kaste-lys-over|lys-F-i-lyset-af|lys-F-gå-ud-som-et-lys|lys-F-grønt-lys(for-noget)|lys-F-grønt/gult/rødt-lys|lys-F-føre-nogen-bag-lyset|-op-for-nogen|lys-F-brænde-sit-lys-i-begge-ender|lys-F-bengalsk-lys|lys-4|lys-3|Lys-2|lys-1f|lys-1e|lys-F-se-dagens-lys|lys-F-sætte-sit-lys-under-en-skæppe|lys-F-tåle-dagens-lys|lys-F-stille/sætte-i-et-dårligt-lys|lys-F-se-lyset	NC:sdun:--:----	
11-12	af	af	T-:----:--:----	
11-13	dens	dens	PO:#--#:--:-3ns	
11-14	rolle	rolle	NC:siuc:--:----	
11-15	som	som	US:----:--:----	
11-16	fundament	fundament	NC:siun:--:----	
11-17	og	og	CC:----:--:----	
11-18	fødekæde	fødekæde	NC:siuc:--:----	
11-19	for	for	T-:----:--:----	
11-20	det	den	PM:s-un:--:----	
11-21	øvrige	øvrig	AC:sdu#:--:p---	
11-22	danske	dansk	AC:sdu#:--:p---	
11-23	uddannelsessystem	uddannelsessystem	NC:siun:--:----	
11-24	.	.	ZP	

#id=12
#text=FKOM-97 havde generelt til opgave at overveje, hvilke ændringer i forsvaret der måtte være nødvendige i lyset af den sikkerhedspolitiske udvikling.
12-1	FKOM	FKOM	NP:siu#:--:----	
12-2	-	-	ZH	
12-3	97	97	LC:--u-:--:----	
12-4	havde	have	VF:----:ta:----	
12-5	generelt	generel	AD:----:--:p---	
12-6	til	til	T-:----:--:----	
12-7	opgave	opgave	NC:siuc:--:----	
12-8	at	at	UI:----:--:----	
12-9	overveje	overveje	VI:----:-a:----	
12-10	,	,	ZD	
12-11	hvilke	hvilke	XY:----:--:----	
12-12	ændringer	ændring	NC:piu#:--:----	
12-13	i	i	T-:----:--:----	
12-14	forsvaret	forsvar	NC:sdun:--:----	
12-15	der	der	US:----:--:----	
12-16	måtte	måtte	VF:----:ta:----	
12-17	være	være	VI:----:-a:----	
12-18	nødvendige	nødvendig	AC:p#u#:--:p---	
12-19	i	i	T-:----:--:----	
12-20	lyset	lys|lys-4|lys-F-der-går-et-lys-op-for-nogen|lys-F-komme-for-dagens-lys|lys-F-tåle-dagens-lys|lys-F-sætte-sit-lys-under-en-skæppe|lys-F-stille/sætte-i-et-dårligt-lys|lys-F-se-lyset|lys-F-se-dagens-lys|lys-F-rank-som-et-lys|lys-F-lys-i-mørket|lys-F-levende-lys|lys-F-lede/søge-med-lys-og-lygte|lys-F-kaste-lys-over|lys-F-i-lyset-af|lys-F-i-et-nyt-(andet-..)-lys|lys-F-gå-ud-som-et-lys|lys-F-grønt-lys(for-noget)|lys-F-grønt/gult/rødt-lys|lys-F-føre-nogen-bag-lyset|lys-F-brænde-sit-lys-i-begge-ender|lys-F-bengalsk-lys|lys-5|lys-3|Lys-2|lys-1g|lys-1-1a-1b-1c-1f|lys-1e|lys-1d|lys-1f	NC:sdun:--:----	
12-21	af	af	T-:----:--:----	
12-22	den	den	PM:s-uc:--:----	
12-23	sikkerhedspolitiske	sikkerhedspolitisk	AC:sdu#:--:p---	
12-24	udvikling	udvikling	NC:siuc:--:----	
12-25	.	.	ZP	

#id=13
#text= Så det er jo helt frit for borgerne, om de ønsker at gøre brug af den mulighed, de nu får, også set i det lys, at man nu får prisen fastsat ud fra en konkret vurdering, at man f.eks. af flere ejendomsmæglere får fastlagt, om den pris, der er blevet sat, nu også er den rigtige.
13-1	Så	så	CS:----:--:----	
13-2	det	det	PP:s-un:--:-3n-	
13-3	er	være	VF:----:sa:----	
13-4	jo	jo	D-:----:--:u---	
13-5	helt	hel	AD:----:--:p---	
13-6	frit	fri	AC:siun:--:p---	
13-7	for	for	T-:----:--:----	
13-8	borgerne	borger	NC:pdu#:--:----	
13-9	,	,	ZD	
13-10	om	om	CS:----:--:----	
13-11	de	de	PP:p-n#:--:-3n-	
13-12	ønsker	ønske	VF:----:sa:----	
13-13	at	at	UI:----:--:----	
13-14	gøre	gøre	VI:----:-a:----	
13-15	brug	brug	NC:siuc:--:----	
13-16	af	af	T-:----:--:----	
13-17	den	den	PM:s-uc:--:----	
13-18	mulighed	mulighed	NC:siuc:--:----	
13-19	,	,	ZD	
13-20	de	de	PP:p-n#:--:-3n-	
13-21	nu	nu	D-:----:--:u---	
13-22	får	få	VF:----:sa:----	
13-23	,	,	ZD	
13-24	også	også	D-:----:--:u---	
13-25	set	se	VT:siu#:t-:----	
13-26	i	i	T-:----:--:----	
13-27	det	den	PM:s-un:--:----	
13-28	lys	lys|lys-F-i-lyset-af|lys-F-i-et-nyt-(andet-..)-lys|lys-F-gå-ud-som-et-lys|lys-1-1a-1b-1c-1f|Lys-2|lys-1g|lys-1f|lys-1e|lys-1d|lys-3|lys-F-brænde-sit-lys-i-begge-ender|lys-F-grønt-lys(for-noget)|lys-F-grønt/gult/rødt-lys|lys-F-føre-nogen-bag-lyset|lys-F-der-går-et-lys-op-for-nogen|lys-F-bengalsk-lys|lys-5|lys-4|lys-F-lys-i-mørket|lys-F-stille/sætte-i-et-dårligt-lys|lys-F-sætte-sit-lys-under-en-skæppe|lys-F-tåle-dagens-lys|lys-F-se-lyset|lys-F-se-dagens-lys|lys-F-rank-som-et-lys|lys-F-levende-lys|lys-F-lede/søge-med-lys-og-lygte|lys-F-komme-for-dagens-lys|lys-F-kaste-lys-over	NC:siun:--:----	
13-29	,	,	ZD	
13-30	at	at	CS:----:--:----	
13-31	man	man	PI:#-uc:--:----	
13-32	nu	nu	D-:----:--:u---	
13-33	får	få	VF:----:sa:----	
13-34	prisen	pris	NC:sduc:--:----	
13-35	fastsat	fastsætte	VT:siu#:t-:----	
13-36	ud	ud	D-:----:--:u---	
13-37	fra	fra	T-:----:--:----	
13-38	en	en	PI:s-uc:--:----	
13-39	konkret	konkret	AC:siu§:--:p---	
13-40	vurdering	vurdering	NC:siuc:--:----	
13-41	,	,	ZD	
13-42	at	at	CS:----:--:----	
13-43	man	man	PI:#-uc:--:----	
13-44	f	for	T-:----:--:----	
13-45	.	.	ZP	
13-46	eks	eksempel	NC:siun:--:----	
13-47	.	.	ZP	
13-48	af	af	T-:----:--:----	
13-49	flere	mange	AC:##u#:--:c---	
13-50	ejendomsmæglere	ejendomsmægler	NC:piu#:--:----	
13-51	får	få	VF:----:sa:----	
13-52	fastlagt	fastlægge	VT:siu#:t-:----	
13-53	,	,	ZD	
13-54	om	om	CS:----:--:----	
13-55	den	den	PM:s-uc:--:----	
13-56	pris	pris	NC:siuc:--:----	
13-57	,	,	ZD	
13-58	der	der	US:----:--:----	
13-59	er	være	VF:----:sa:----	
13-60	blevet	blive	VT:siu#:t-:----	
13-61	sat	sætte	VT:siu#:t-:----	
13-62	,	,	ZD	
13-63	nu	nu	D-:----:--:u---	
13-64	også	også	D-:----:--:u---	
13-65	er	være	VF:----:sa:----	
13-66	den	den	PM:s-uc:--:----	
13-67	rigtige	rigtig	AC:sdu#:--:p---	
13-68	.	.	ZP	

#id=14
#text= Jeg kan ikke lade være med at sige, at der er 21 dage til jul, og så vender lyset tilbage.
14-1	Jeg	jeg	PP:s-nc:--:-1n-	
14-2	kan	kunne	VF:----:sa:----	
14-3	ikke	ikke	D-:----:--:u---	
14-4	lade	lade	VI:----:-a:----	
14-5	være	være	VI:----:-a:----	
14-6	med	med	T-:----:--:----	
14-7	at	at	UI:----:--:----	
14-8	sige	sige	VI:----:-a:----	
14-9	,	,	ZD	
14-10	at	at	CS:----:--:----	
14-11	der	der	US:----:--:----	
14-12	er	være	VF:----:sa:----	
14-13	21	21	LC:--u-:--:----	
14-14	dage	dag	NC:piu#:--:----	
14-15	til	til	T-:----:--:----	
14-16	jul	jul	NC:siuc:--:----	
14-17	,	,	ZD	
14-18	og	og	CC:----:--:----	
14-19	så	så	D-:----:--:u---	
14-20	vender	vende	VF:----:sa:----	
14-21	lyset	lys|lys-1e|lys-1d|lys-1-1a-1b-1c-1f|Lys-2|lys-F-bengalsk-lys|lys-F-grønt/gult/rødt-lys|lys-F-i-lyset-af|lys-F-se-lyset|t-lys-under-en-skæppe|lys-F-tåle-dagens-lys|lys-F-stille/sætte-i-et-dårligt-lys|lys-F-se-dagens-lys|lys-F-rank-som-et-lys|lys-F-lys-i-mørket|lys-F-levende-lys|lys-F-lede/søge-med-lys-og-lygte|lys-F-komme-for-dagens-lys|lys-F-kaste-lys-over|lys-F-i-et-nyt-(andet-..)-lys|lys-F-gå-ud-som-et-lys|lys-F-grønt-lys(for-noget)|lys-F-føre-nogen-bag-lyset|lys-F-der-går-et-lys-op-for-nogen|lys-F-brænde-sit-lys-i-begge-ender|lys-5|lys-4|lys-3|lys-1g|lys-1f	NC:sdun:--:----	
14-22	tilbage	tilbage	D-:----:--:u---	
14-23	.	.	ZP	

#id=15
#text= Derfor, og også i lyset af begrænsede ressourcer, har regeringen ingen aktuelle planer om at gennemføre en omlægning af tilskuddene til voksentandplejen.
15-1	Derfor	derfor	D-:----:--:u---	
15-2	,	,	ZD	
15-3	og	og	CC:----:--:----	
15-4	også	også	D-:----:--:u---	
15-5	i	i	T-:----:--:----	
15-6	lyset	lys|lys-5|lys-F-brænde-sit-lys-i-begge-ender|lys-F-bengalsk-lys|lys-4|lys-3|Lys-2|lys-1-1a-1b-1c-1f|lys-1f|lys-1e|lys-1d|lys-1g|lys-F-føre-nogen-bag-lyset|lys-F-i-et-nyt-(andet-..)-lys|øge-med-lys-og-lygte|lys-F-sætte-sit-lys-under-en-skæppe|lys-F-tåle-dagens-lys|lys-F-stille/sætte-i-et-dårligt-lys|lys-F-se-lyset|lys-F-se-dagens-lys|lys-F-rank-som-et-lys|lys-F-lys-i-mørket|lys-F-levende-lys|lys-F-komme-for-dagens-lys|lys-F-kaste-lys-over|lys-F-i-lyset-af|lys-F-gå-ud-som-et-lys|lys-F-grønt-lys(for-noget)|lys-F-grønt/gult/rødt-lys|lys-F-der-går-et-lys-op-for-nogen	NC:sdun:--:----	
15-7	af	af	T-:----:--:----	
15-8	begrænsede	begrænset	AC:p#u#:--:p---	
15-9	ressourcer	ressource	NC:piu#:--:----	
15-10	,	,	ZD	
15-11	har	have	VF:----:sa:----	
15-12	regeringen	regering	NC:sduc:--:----	
15-13	ingen	ingen	PI:s-uc:--:----	
15-14	aktuelle	aktuel	AC:p#u#:--:p---	
15-15	planer	plan	NC:piu#:--:----	
15-16	om	om	T-:----:--:----	
15-17	at	at	UI:----:--:----	
15-18	gennemføre	gennemføre	VI:----:-a:----	
15-19	en	en	PI:s-uc:--:----	
15-20	omlægning	omlægning	NC:siuc:--:----	
15-21	af	af	T-:----:--:----	
15-22	tilskuddene	tilskud	NC:pdu#:--:----	
15-23	til	til	T-:----:--:----	
15-24	voksentandplejen	voksentandpleje	NC:sduc:--:----	
15-25	.	.	ZP	

#id=16
#text= i lyset af de enkelte bestemmelsers anvendelse i praksis, er grundlag for at foretage ændringer i bestemmelsernes udformning.
16-1	i	i	T-:----:--:----	
16-2	lyset	lys|lys-1d|lys-1-1a-1b-1c-1f|lys-1f|lys-4|lys-F-der-går-et-lys-op-for-nogen|lys-F-gå-ud-som-et-lys|lys-F-komme-for-dagens-lys|lys-F-rank-som-et-lys|lys-F-sætte-sit-lys-under-en-skæppe|lys-F-tåle-dagens-lys|lys-F-stille/sætte-i-et-dårligt-lys|lys-F-se-lyset|lys-F-se-dagens-lys|lys-F-lys-i-mørket|lys-F-levende-lys|lys-F-lede/søge-med-lys-og-lygte|lys-F-kaste-lys-over|lys-F-i-lyset-af|lys-F-i-et-nyt-(andet-..)-lys|lys-F-grønt-lys(for-noget)|lys-F-grønt/gult/rødt-lys|lyset|lys-F-brænde-sit-lys-i-begge-ender|lys-F-bengalsk-lys|lys-5|lys-3|Lys-2|lys-1g|lys-1e	NC:sdun:--:----	
16-3	af	af	T-:----:--:----	
16-4	de	den	PM:p-u#:--:----	
16-5	enkelte	enkelt	AC:p#u#:--:p---	
16-6	bestemmelsers	bestemmelse	NC:pig#:--:----	
16-7	anvendelse	anvendelse	NC:siuc:--:----	
16-8	i	i	T-:----:--:----	
16-9	praksis	praksis	NC:piu#:--:----	
16-10	,	,	ZD	
16-11	er	være	VF:----:sa:----	
16-12	grundlag	grundlag	NC:siun:--:----	
16-13	for	for	T-:----:--:----	
16-14	at	at	UI:----:--:----	
16-15	foretage	foretage	VI:----:-a:----	
16-16	ændringer	ændring	NC:piu#:--:----	
16-17	i	i	T-:----:--:----	
16-18	bestemmelsernes	bestemmelse	NC:pdg#:--:----	
16-19	udformning	udformning	NC:siuc:--:----	
16-20	.	.	ZP	

#id=17
#text= Vi synes, at den skærpede strafferammen er helt nødvendig set i lyset af de stærkt stigende priser på mange kulturgenstande.
17-1	Vi	vi	PP:p-nc:--:-1n-	
17-2	synes	syne	VF:----:sp:----	
17-3	,	,	ZD	
17-4	at	at	CS:----:--:----	
17-5	den	den	PP:s-uc:--:-3n-	
17-6	skærpede	skærpe	VF:----:ta:----	
17-7	strafferammen	strafferamme	NC:sduc:--:----	
17-8	er	være	VF:----:sa:----	
17-9	helt	hel	AD:----:--:p---	
17-10	nødvendig	nødvendig	AC:siuc:--:p---	
17-11	set	se	VT:siu#:t-:----	
17-12	i	i	T-:----:--:----	
17-13	lyset	lys|lys-1e|lys-1f|lys-1d|lys-1-1a-1b-1c-1f|lys-3|lys-F-brænde-sit-lys-i-begge-ender|lys-F-grønt-lys(for-noget)|lys-F-kaste-lys-over|lys-F-lys-i-mørket|lys-F-stille/sætte-i-et-dårligt-lys|lys-F-sætte-sit-lys-under-en-skæppe|lys-F-tåle-dagens-lys|lys-F-se-lyset|lys-F-se-dagens-lys|lys-F-rank-som-et-lys|lys-F-levende-lys|lys-F-lede/søge-med-lys-og-lygte|lys-F-komme-for-dagens-lys|lys-F-i-lyset-af|lys-F-i-et-nyt-(andet-..)-lys|lys-F-gå-ud-som-et-lys|lys-F-grønt/gult/rødt-lys|lys-F-føre-nogen-bag-lyset|lys-F-der-går-et-lys-op-for-nogen|lys-F-bengalsk-lys|lys-5|lys-4|Lys-2|lys-1g	NC:sdun:--:----	
17-14	af	af	T-:----:--:----	
17-15	de	den	PM:p-u#:--:----	
17-16	stærkt	stærk	AD:----:--:p---	
17-17	stigende	stige	VP:##u#:s-:----	
17-18	priser	pris	NC:piu#:--:----	
17-19	på	på	T-:----:--:----	
17-20	mange	mangen	AC:p#u#:--:p---	
17-21	kulturgenstande	kulturgenstand	NC:piu#:--:----	
17-22	.	.	ZP	

#id=18
#text= I lyset af det er den prioritering _ kan vi så kalde det _ der foretages, ikke så lidt mærkelig, når man  ikke længere vil lave en statslig finansiering af det billedekunstneriske område?
18-1	I	i	T-:----:--:----	
18-2	lyset	lys|lys-F-bengalsk-lys|lys-F-brænde-sit-lys-i-begge-ender|lys-5|lys-4|lys-3|lys-1d|lys-1f|lys-1e|lys-1-1a-1b-1c-1f|Lys-2|lys-1g|lys-F-grønt/gult/rødt-lys|lys-F-i-lyset-af|lys-F-levende-lys|lys-F-se-lyset|lys-F-sætte-sit-lys-under-en-skæppe|lys-F-tåle-dagens-lys|lys-F-stille/sætte-i-et-dårligt-lys|lys-F-se-dagens-lys|lys-F-rank-som-et-lys|lys-F-lys-i-mørket|lys-F-lede/søge-med-lys-og-lygte|lys-F-komme-for-dagens-lys|lys-F-kaste-lys-over|lys-F-i-et-nyt-(andet-..)-lys|lys-F-gå-ud-som-et-lys|lys-F-grønt-lys(for-noget)|lys-F-føre-nogen-bag-lyset|lys-F-der-går-et-lys-op-for-nogen	NC:sdun:--:----	
18-3	af	af	T-:----:--:----	
18-4	det	det	PP:s-un:--:-3n-	
18-5	er	være	VF:----:sa:----	
18-6	den	den	PM:s-uc:--:----	
18-7	prioritering	prioritering	NW:----:--:----	
18-8	_	_	ZH	
18-9	kan	kunne	VF:----:sa:----	
18-10	vi	vi	PP:p-nc:--:-1n-	
18-11	så	så	D-:----:--:u---	
18-12	kalde	kalde	VI:----:-a:----	
18-13	det	det	PP:s-un:--:-3n-	
18-14	_	_	NC:piu#:--:----	
18-15	der	der	US:----:--:----	
18-16	foretages	foretage	VF:----:sp:----	
18-17	,	,	ZD	
18-18	ikke	ikke	D-:----:--:u---	
18-19	så	så	D-:----:--:u---	
18-20	lidt	lidt	AD:----:--:p---	
18-21	mærkelig	mærkelig	AC:siuc:--:p---	
18-22	,	,	ZD	
18-23	når	når	CS:----:--:----	
18-24	man	man	PI:#-uc:--:----	
18-25	ikke	ikke	D-:----:--:u---	
18-26	længere	længere	D-:----:--:c---	
18-27	vil	ville	VF:----:sa:----	
18-28	lave	lave	VI:----:-a:----	
18-29	en	en	PI:s-uc:--:----	
18-30	statslig	statslig	AC:siuc:--:p---	
18-31	finansiering	finansiering	NC:siuc:--:----	
18-32	af	af	T-:----:--:----	
18-33	det	den	PM:s-un:--:----	
18-34	billedekunstneriske	billedekunstnerisk	AC:sdu#:--:p---	
18-35	område	område	NC:siun:--:----	
18-36	?	?	ZQ	

#id=19
#text="Puljen til forsøg med Kulturskoler, BGK mv.  har vist meget positive resultater inden for både den almene kunstundervisning og talentudviklingen _ ikke mindst i lyset af de smalle rammer, og at potentialerne i forsøgene er interessante."
19-1	"	"	ZI	
19-2	Puljen	pulje	NC:sduc:--:----	
19-3	til	til	T-:----:--:----	
19-4	forsøg	forsøg	NC:siun:--:----	
19-5	med	med	T-:----:--:----	
19-6	Kulturskoler	Kulturskoler	NP:siu#:--:----	
19-7	,	,	ZD	
19-8	BGK	BGK	NP:siu#:--:----	
19-9	mv	m.v.	XS:----:--:----	
19-10	.	.	ZP	
19-11	har	have	VF:----:sa:----	
19-12	vist	vise	VT:siu#:t-:----	
19-13	meget	megen	AD:----:--:p---	
19-14	positive	positiv	AC:p#u#:--:p---	
19-15	resultater	resultat	NC:piu#:--:----	
19-16	inden	inden	T-:----:--:----	
19-17	for	for	D-:----:--:u---	
19-18	både	både	D-:----:--:u---	
19-19	den	den	PM:s-uc:--:----	
19-20	almene	almen	AC:sdu#:--:p---	
19-21	kunstundervisning	kunstundervisning	NC:siuc:--:----	
19-22	og	og	CC:----:--:----	
19-23	talentudviklingen	talentudvikling	NW:----:--:----	
19-24	_	_	ZH	
19-25	ikke	ikke	D-:----:--:u---	
19-26	mindst	liden	AD:----:--:s---	
19-27	i	i	T-:----:--:----	
19-28	lyset	lys|lys-1g|lys-5|lys-F-føre-nogen-bag-lyset|lys-F-i-et-nyt-(andet-..)-lys|lys-F-lede/søge-med-lys-og-lygte|lys-F-rank-som-et-lys|lys-F-lys-i-mørket|lys-F-levende-lys|lys-F-komme-for-dagens-lys|lys-F-kaste-lys-over|lys-F-i-lyset-af|lys-F-gå-ud-som-et-lys|lys-F-grønt-lys(for-noget)|lys-F-grønt/gult/rødt-lys|lys-F-der-går-et-lys-op-for-nogen|lys-F-brænde-sit-lys-i-begge-ender|lys-F-bengalsk-lys|lys-4|lys-3|Lys-2|lys-1f|lys-1e|lys-1d|lys-1-1a-1b-1c-1f|lys-F-se-dagens-lys|lys-F-sætte-sit-lys-under-en-skæppe|lys-F-tåle-dagens-lys|lys-F-stille/sætte-i-et-dårligt-lys|lys-F-se-lyset	NC:sdun:--:----	
19-29	af	af	T-:----:--:----	
19-30	de	den	PM:p-u#:--:----	
19-31	smalle	smal	AC:p#u#:--:p---	
19-32	rammer	ramme	NC:piu#:--:----	
19-33	,	,	ZD	
19-34	og	og	CC:----:--:----	
19-35	at	at	CS:----:--:----	
19-36	potentialerne	potential	NC:pdu#:--:----	
19-37	i	i	T-:----:--:----	
19-38	forsøgene	forsøg	NC:pdu#:--:----	
19-39	er	være	VF:----:sa:----	
19-40	interessante	interessant	AC:p#u#:--:p---	
19-41	.	.	ZP	
19-42	"	"	ZI	

#id=20
#text= Jeg synes, at det virker besynderligt, i lyset af at ministeren i morgen offentliggør en såkaldt handlingsplan for at sikre kultur til alle.
20-1	Jeg	jeg	PP:s-nc:--:-1n-	
20-2	synes	syne	VF:----:sp:----	
20-3	,	,	ZD	
20-4	at	at	CS:----:--:----	
20-5	det	det	PP:s-un:--:-3n-	
20-6	virker	virke	VF:----:sa:----	
20-7	besynderligt	besynderlig	AC:siun:--:p---	
20-8	,	,	ZD	
20-9	i	i	T-:----:--:----	
20-10	lyset	lys|lys-1d|lys-1f|lys-4|lys-F-der-går-et-lys-op-for-nogen|lys-F-grønt/gult/rødt-lys|lys-F-føre-nogen-bag-lyset|lys-F-brænde-sit-lys-i-begge-ender|lys-F-bengalsk-lys|lys-5|lys-3|Lys-2|lys-1g|lys-1e|lys-1-1a-1b-1c-1f|lys-F-gå-ud-som-et-lys|lys-F-komme-for-dagens-lys|lys-F-rank-som-et-lys|lys-F-tåle-dagens-lys|lys-F-sætte-sit-lys-under-en-skæppe|lys-F-stille/sætte-i-et-dårligt-lys|lys-F-se-lyset|lys-F-se-dagens-lys|lys-F-lys-i-mørket|lys-F-levende-lys|lys-F-lede/søge-med-lys-og-lygte|lys-F-kaste-lys-over|lys-F-i-lyset-af|lys-F-i-et-nyt-(andet-..)-lys|lys-F-grønt-lys(for-noget)	NC:sdun:--:----	
20-11	af	af	T-:----:--:----	
20-12	at	at	CS:----:--:----	
20-13	ministeren	minister	NC:sduc:--:----	
20-14	i	i	T-:----:--:----	
20-15	morgen	morgen	NC:siuc:--:----	
20-16	offentliggør	offentliggøre	VF:----:sa:----	
20-17	en	en	PI:s-uc:--:----	
20-18	såkaldt	såkaldt	AC:siu§:--:p---	
20-19	handlingsplan	handlingsplan	NC:siuc:--:----	
20-20	for	for	T-:----:--:----	
20-21	at	at	UI:----:--:----	
20-22	sikre	sikre	VI:----:-a:----	
20-23	kultur	kultur	NC:siuc:--:----	
20-24	til	til	T-:----:--:----	
20-25	alle	al	PI:p-u#:--:----	
20-26	.	.	ZP	

#id=21
#text= Brix for også at få et spørgsmål, der faktisk vedrører mit ressortområde, og så sige, at set i lyset af den finansielle krise,  vi har været igennem det sidste års tid, har jeg selvfølgelig en klar forventning om, at den finansielle sektor  opfører sig mere ansvarligt, og det gælder også i forhold til bonusordninger for medarbejderne.
21-1	Brix	Brix	NP:siu#:--:----	
21-2	for	for	T-:----:--:----	
21-3	også	også	D-:----:--:u---	
21-4	at	at	UI:----:--:----	
21-5	få	få	VI:----:-a:----	
21-6	et	en	PI:s-un:--:----	
21-7	spørgsmål	spørgsmål	NC:siun:--:----	
21-8	,	,	ZD	
21-9	der	der	US:----:--:----	
21-10	faktisk	faktisk	AD:----:--:p---	
21-11	vedrører	vedrører	XY:----:--:----	
21-12	mit	mit	XF:----:--:----	
21-13	ressortområde	ressortområde	NC:siun:--:----	
21-14	,	,	ZD	
21-15	og	og	CC:----:--:----	
21-16	så	så	D-:----:--:u---	
21-17	sige	sige	VI:----:-a:----	
21-18	,	,	ZD	
21-19	at	at	CS:----:--:----	
21-20	set	se	VT:siu#:t-:----	
21-21	i	i	T-:----:--:----	
21-22	lyset	lys|lys-3|lys-F-brænde-sit-lys-i-begge-ender|lys-F-der-går-et-lys-op-for-nogen|lys-F-bengalsk-lys|lys-5|lys-4|Lys-2|lys-1e|lys-1f|lys-1d|lys-1-1a-1b-1c-1f|lys-1g|lys-F-grønt-lys(for-noget)|lys-F-kaste-lys-over|lys-F-lys-i-mørket|lys-F-stille/sætte-i-et-dårligt-lys|lys-F-sætte-sit-lys-under-en-skæppe|lys-F-tåle-dagens-lys|lys-F-se-lyset|lys-F-se-dagens-lys|lys-F-rank-som-et-lys|lys-F-levende-lys|lys-F-lede/søge-med-lys-og-lygte|lys-F-komme-for-dagens-lys|lys-F-i-lyset-af|lys-F-i-et-nyt-(andet-..)-lys|lys-F-gå-ud-som-et-lys|lys-F-grønt/gult/rødt-lys|lys-F-føre-nogen-bag-lyset	NC:sdun:--:----	
21-23	af	af	T-:----:--:----	
21-24	den	den	:----	
21-25	finansielle	finansiel	AC:sdu#:--:p---	
21-26	krise	krise	NC:siuc:--:----	
21-27	,	,	ZD	
21-28	vi	vi	PP:p-nc:--:-1n-	
21-29	har	have	VF:----:sa:----	
21-30	været	være	VT:siu#:t-:----	
21-31	igennem	igennem	T-:----:--:----	
21-32	det	den	PM:s-un:--:----	
21-33	sidste	sidste	AC:§§u§:--:p---	
21-34	års	år	NC:sign:--:----	
